14:06:47,301,1
14:06:47,-355,1
14:06:47,203,1
14:06:47,-245,1
14:06:47,151,1
14:06:47,256,1
14:06:47,-161,1
14:06:47,-79,1
14:06:47,240,1
14:06:47,-449,1
14:06:47,162,1
14:06:47,190,1
14:06:47,155,1
14:06:47,-426,1
14:06:47,295,1
14:06:47,-222,1
14:06:47,312,1
14:06:47,-360,1
14:06:47,12,1
14:06:47,8,1
14:06:47,43,1
14:06:47,57,1
14:06:47,203,1
14:06:47,-188,1
14:06:47,-199,1
14:06:47,38,1
14:06:47,360,1
14:06:47,-215,1
14:06:47,-41,1
14:06:47,90,1
14:06:47,97,1
14:06:47,-548,1
14:06:47,460,1
14:06:47,-119,1
14:06:47,232,1
14:06:47,-237,1
14:06:47,-28,1
14:06:47,19,1
14:06:47,14,1
14:06:47,-153,1
14:06:47,332,1
14:06:47,-242,1
14:06:47,-12,1
14:06:47,-29,1
14:06:47,91,1
14:06:47,-80,1
14:06:47,110,1
14:06:47,-386,1
14:06:47,522,1
14:06:47,-89,1
14:06:47,-73,1
14:06:47,232,1
14:06:47,-134,1
14:06:47,-292,1
14:06:47,15,1
14:06:47,485,1
14:06:47,-443,1
14:06:47,117,1
14:06:47,-184,1
14:06:47,68,1
14:06:47,150,1
14:06:47,-216,1
14:06:47,-123,1
14:06:47,169,1
14:06:47,-306,1
14:06:47,322,1
14:06:47,-26,1
14:06:47,0,1
14:06:47,-399,1
14:06:47,286,1
14:06:47,-120,1
14:06:47,388,1
14:06:47,-423,1
14:06:47,149,1
14:06:47,65,1
14:06:47,-6,1
14:06:47,-154,1
14:06:47,230,1
14:06:47,-209,1
14:06:47,-164,1
14:06:47,408,1
14:06:47,-17,1
14:06:47,-11,1
14:06:47,-111,1
14:06:47,-310,1
14:06:47,346,1
14:06:47,-115,1
14:06:47,-107,1
14:06:47,282,1
14:06:47,-130,1
14:06:47,357,1
14:06:47,-321,1
14:06:47,66,1
14:06:47,72,1
14:06:47,-86,1
14:06:47,-65,1
14:06:47,250,1
14:06:47,-156,1
14:06:47,-219,1
14:06:47,272,1
14:06:47,-114,1
14:06:47,178,1
14:06:47,-23,1
14:06:47,-410,1
14:06:47,324,1
14:06:47,-20,1
14:06:47,-375,1
14:06:47,408,1
14:06:47,0,1
14:06:47,-173,1
14:06:47,-226,1
14:06:47,536,1
14:06:47,-391,1
14:06:47,174,1
14:06:47,-181,1
14:06:47,238,1
14:06:47,37,1
14:06:47,46,1
14:06:47,-97,1
14:06:47,-6,1
14:06:47,-277,1
14:06:47,180,1
14:06:47,144,1
14:06:47,30,1
14:06:47,-110,1
14:06:47,-98,1
14:06:47,-88,1
14:06:47,360,1
14:06:47,-453,1
14:06:47,63,1
14:06:47,142,1
14:06:47,-249,1
14:06:47,104,1
14:06:47,266,1
14:06:47,-37,1
14:06:47,-619,1
14:06:47,477,1
14:06:47,-182,1
14:06:47,243,1
14:06:47,-72,1
14:06:47,-181,1
14:06:47,103,1
14:06:47,133,1
14:06:47,-332,1
14:06:47,213,1
14:06:47,-202,1
14:06:47,81,1
14:06:47,-51,1
14:06:47,357,1
14:06:47,-187,1
14:06:47,-12,1
14:06:47,78,1
14:06:47,48,1
14:06:47,106,1
14:06:47,-555,1
14:06:47,318,1
14:06:47,-258,1
14:06:47,375,1
14:06:47,-80,1
14:06:47,-153,1
14:06:47,94,1
14:06:47,150,1
14:06:47,-392,1
14:06:47,262,1
14:06:47,-48,1
14:06:47,-79,1
14:06:47,-108,1
14:06:47,356,1
14:06:47,-161,1
14:06:47,50,1
14:06:47,-409,1
14:06:47,300,1
14:06:47,-24,1
14:06:47,-74,1
14:06:47,298,1
14:06:47,32,1
14:06:47,-206,1
14:06:47,-50,1
14:06:47,260,1
14:06:47,-328,1
14:06:47,187,1
14:06:47,-191,1
14:06:47,60,1
14:06:47,356,1
14:06:47,-236,1
14:06:47,-93,1
14:06:47,276,1
14:06:47,-408,1
14:06:47,52,1
14:06:47,199,1
14:06:47,252,1
14:06:47,-499,1
14:06:47,309,1
14:06:47,-227,1
14:06:47,228,1
14:06:47,-317,1
14:06:47,25,1
14:06:47,12,1
14:06:47,122,1
14:06:47,25,1
14:06:47,165,1
14:06:47,-184,1
14:06:47,-197,1
14:06:47,134,1
14:06:47,44,1
14:06:47,203,1
14:06:47,8,1
14:06:47,-373,1
14:06:47,399,1
14:06:47,-48,1
14:06:47,-296,1
14:06:47,290,1
14:06:47,-88,1
14:06:47,-135,1
14:06:47,31,1
14:06:47,90,1
14:06:47,54,1
14:06:47,168,1
14:06:47,-232,1
14:06:47,238,1
14:06:47,43,1
14:06:47,-375,1
14:06:47,105,1
14:06:47,54,1
14:06:47,151,1
14:06:47,166,1
14:06:47,-349,1
14:06:47,186,1
14:06:47,100,1
14:06:47,-339,1
14:06:47,232,1
14:06:47,-43,1
14:06:47,8,1
14:06:47,-194,1
14:06:47,458,1
14:06:47,-308,1
14:06:47,226,1
14:06:47,-347,1
14:06:47,209,1
14:06:47,126,1
14:06:47,-17,1
14:06:47,-29,1
14:06:47,342,1
14:06:47,-371,1
14:06:47,5,1
14:06:47,119,1
14:06:47,51,1
14:06:47,-189,1
14:06:47,144,1
14:06:47,-63,1
14:06:47,464,1
14:06:47,-318,1
14:06:47,-49,1
14:06:47,17,1
14:06:47,-302,1
14:06:47,59,1
14:06:47,140,1
14:06:47,205,1
14:06:47,-406,1
14:06:47,305,1
14:06:47,-190,1
14:06:47,258,1
14:06:47,-95,1
14:06:47,-261,1
14:06:47,131,1
14:06:47,185,1
14:06:47,-211,1
14:06:47,369,1
14:06:47,-144,1
14:06:47,-168,1
14:06:47,-164,1
14:06:47,462,1
14:06:47,-217,1
14:06:47,226,1
14:06:47,-378,1
14:06:47,319,1
14:06:47,-13,1
14:06:47,-79,1
14:06:47,-72,1
14:06:47,294,1
14:06:47,-141,1
14:06:47,121,1
14:06:47,-155,1
14:06:47,-18,1
14:06:47,347,1
14:06:47,-208,1
14:06:47,175,1
14:06:47,-145,1
14:06:47,-36,1
14:06:47,-309,1
14:06:47,288,1
14:06:47,-2,1
14:06:47,316,1
14:06:47,-453,1
14:06:47,220,1
14:06:47,-8,1
14:06:47,-227,1
14:06:47,12,1
14:06:47,286,1
14:06:47,-232,1
14:06:47,-119,1
14:06:47,460,1
14:06:47,-182,1
14:06:47,23,1
14:06:47,-135,1
14:06:47,-204,1
14:06:47,357,1
14:06:47,-21,1
14:06:47,-99,1
14:06:47,362,1
14:06:47,-244,1
14:06:47,10,1
14:06:47,-82,1
14:06:47,422,1
14:06:47,-394,1
14:06:47,170,1
14:06:47,-269,1
14:06:47,349,1
14:06:47,-193,1
14:06:47,-61,1
14:06:47,-28,1
14:06:47,-11,1
14:06:47,-206,1
14:06:47,439,1
14:06:47,36,1
14:06:47,-248,1
14:06:47,-15,1
14:06:47,85,1
14:06:47,-54,1
14:06:47,235,1
14:06:47,-451,1
14:06:47,218,1
14:06:47,155,1
14:06:47,-131,1
14:06:47,121,1
14:06:47,21,1
14:06:47,-94,1
14:06:47,-286,1
14:06:47,531,1
14:06:47,-224,1
14:06:47,198,1
14:06:47,-311,1
14:06:47,44,1
14:06:47,-497,1
14:06:47,270,1
14:06:47,-71,1
14:06:47,-119,1
14:06:47,87,1
14:06:47,374,1
14:06:47,-387,1
14:06:47,158,1
14:06:47,219,1
14:06:47,-349,1
14:06:47,73,1
14:06:47,153,1
14:06:47,-126,1
14:06:47,-422,1
14:06:47,625,1
14:06:47,-231,1
14:06:47,271,1
14:06:47,-201,1
14:06:47,-70,1
14:06:47,74,1
14:06:47,-12,1
14:06:47,-315,1
14:06:47,288,1
14:06:47,-136,1
14:06:47,51,1
14:06:47,-44,1
14:06:47,245,1
14:06:47,-155,1
14:06:47,-39,1
14:06:47,-255,1
14:06:47,460,1
14:06:47,-199,1
14:06:47,46,1
14:06:47,290,1
14:06:47,-234,1
14:06:47,-262,1
14:06:47,193,1
14:06:47,250,1
14:06:47,-474,1
14:06:47,252,1
14:06:47,-230,1
14:06:47,83,1
14:06:47,140,1
14:06:47,-284,1
14:06:47,-34,1
14:06:47,216,1
14:06:47,-273,1
14:06:47,229,1
14:06:47,16,1
14:06:47,16,1
14:06:47,-506,1
14:06:47,359,1
14:06:47,-87,1
14:06:47,258,1
14:06:47,-330,1
14:06:47,257,1
14:06:47,-10,1
14:06:47,17,1
14:06:47,-24,1
14:06:47,66,1
14:06:47,-337,1
14:06:47,30,1
14:06:47,380,1
14:06:47,-152,1
14:06:47,92,1
14:06:47,-319,1
14:06:47,269,1
14:06:47,119,1
14:06:47,-107,1
14:06:47,-216,1
14:06:47,240,1
14:06:47,-56,1
14:06:47,222,1
14:06:47,-410,1
14:06:47,218,1
14:06:47,39,1
14:06:47,-80,1
14:06:47,59,1
14:06:47,5,1
14:06:47,-168,1
14:06:47,-136,1
14:06:47,359,1
14:06:47,-162,1
14:06:47,290,1
14:06:47,-324,1
14:06:47,-59,1
14:06:47,191,1
14:06:47,-152,1
14:06:47,-290,1
14:06:47,380,1
14:06:47,-225,1
14:06:47,50,1
14:06:47,117,1
14:06:47,187,1
14:06:47,-452,1
14:06:47,150,1
14:06:47,-163,1
14:06:47,377,1
14:06:47,-270,1
14:06:47,38,1
14:06:47,81,1
14:06:47,-92,1
14:06:47,-107,1
14:06:47,193,1
14:06:47,-4,1
14:06:47,-233,1
14:06:47,207,1
14:06:47,-110,1
14:06:47,196,1
14:06:47,22,1
14:06:47,-415,1
14:06:47,248,1
14:06:47,9,1
14:06:47,-377,1
14:06:47,434,1
14:06:47,-10,1
14:06:47,-185,1
14:06:47,-287,1
14:06:47,553,1
14:06:47,-351,1
14:06:47,271,1
14:06:47,-227,1
14:06:47,208,1
14:06:47,77,1
14:06:47,56,1
14:06:47,-158,1
14:06:47,44,1
14:06:47,-260,1
14:06:47,49,1
14:06:47,-555,1
14:06:47,216,1
14:06:47,-142,1
14:06:47,427,1
14:06:47,-348,1
14:06:47,64,1
14:06:47,54,1
14:06:47,15,1
14:06:47,-234,1
14:06:47,226,1
14:06:47,-146,1
14:06:47,-175,1
14:06:47,303,1
14:06:47,129,1
14:06:47,-2,1
14:06:47,-47,1
14:06:47,-350,1
14:06:47,300,1
14:06:47,-111,1
14:06:47,-221,1
14:06:47,305,1
14:06:47,-70,1
14:06:47,-23,1
14:06:47,-58,1
14:06:47,347,1
14:06:47,-407,1
14:06:47,202,1
14:06:47,-270,1
14:06:47,267,1
14:06:47,33,1
14:06:47,-127,1
14:06:47,-19,1
14:06:47,181,1
14:06:47,-392,1
14:06:47,230,1
14:06:47,164,1
14:06:47,-48,1
14:06:47,-224,1
14:06:47,140,1
14:06:47,-174,1
14:06:47,241,1
14:06:47,-463,1
14:06:47,163,1
14:06:47,59,1
14:06:47,-98,1
14:06:47,168,1
14:06:47,66,1
14:06:47,-131,1
14:06:47,-400,1
14:06:47,366,1
14:06:47,-137,1
14:06:47,274,1
14:06:47,-159,1
14:06:47,-78,1
14:06:47,293,1
14:06:47,8,1
14:06:47,-296,1
14:06:47,277,1
14:06:47,-332,1
14:06:47,-20,1
14:06:47,125,1
14:06:47,418,1
14:06:47,-392,1
14:06:47,211,1
14:06:47,-240,1
14:06:47,282,1
14:06:47,258,1
14:06:47,-643,1
14:06:47,348,1
14:06:47,-190,1
14:06:47,153,1
14:06:47,-84,1
14:06:47,-100,1
14:06:47,94,1
14:06:47,231,1
14:06:47,-101,1
14:06:47,226,1
14:06:47,-249,1
14:06:47,-83,1
14:06:47,-149,1
14:06:47,283,1
14:06:47,1,1
14:06:47,177,1
14:06:47,-418,1
14:06:47,481,1
14:06:47,-55,1
14:06:47,-178,1
14:06:47,77,1
14:06:47,58,1
14:06:47,-295,1
14:06:47,65,1
14:06:47,460,1
14:06:47,-479,1
14:06:47,83,1
14:06:47,-159,1
14:06:47,33,1
14:06:47,303,1
14:06:47,-175,1
14:06:47,-7,1
14:06:47,359,1
14:06:47,-283,1
14:06:47,130,1
14:06:47,-83,1
14:06:47,150,1
14:06:47,-415,1
14:06:47,274,1
14:06:47,-98,1
14:06:47,389,1
14:06:47,-388,1
14:06:47,50,1
14:06:47,-24,1
14:06:47,-151,1
14:06:47,-122,1
14:06:47,410,1
14:06:47,-124,1
14:06:47,-161,1
14:06:47,223,1
14:06:47,11,1
14:06:47,-35,1
14:06:47,26,1
14:06:47,-403,1
14:06:47,373,1
14:06:47,21,1
14:06:47,-74,1
14:06:47,304,1
14:06:47,-138,1
14:06:47,-129,1
14:06:47,189,1
14:06:47,-157,1
14:06:47,-60,1
14:06:47,-145,1
14:06:47,-2,1
14:06:47,280,1
14:06:47,-9,1
14:06:47,-231,1
14:06:47,157,1
14:06:47,-150,1
14:06:47,206,1
14:06:47,45,1
14:06:47,-388,1
14:06:47,314,1
14:06:47,101,1
14:06:47,-257,1
14:06:47,325,1
14:06:47,-83,1
14:06:47,-222,1
14:06:47,-215,1
14:06:47,674,1
14:06:47,-294,1
14:06:47,258,1
14:06:47,-278,1
14:06:47,166,1
14:06:47,2,1
14:06:47,-54,1
14:06:47,-199,1
14:06:47,143,1
14:06:47,-183,1
14:06:47,175,1
14:06:47,91,1
14:06:47,-14,1
14:06:47,-165,1
14:06:47,-109,1
14:06:47,-19,1
14:06:47,413,1
14:06:47,-353,1
14:06:47,113,1
14:06:47,269,1
14:06:47,-304,1
14:06:47,-84,1
14:06:47,228,1
14:06:47,1,1
14:06:47,-489,1
14:06:47,515,1
14:06:47,-189,1
14:06:47,206,1
14:06:47,-76,1
14:06:47,-220,1
14:06:47,110,1
14:06:47,45,1
14:06:47,-331,1
14:06:47,303,1
14:06:47,-111,1
14:06:47,11,1
14:06:47,-233,1
14:06:47,313,1
14:06:47,-143,1
14:06:47,99,1
14:06:47,-298,1
14:06:47,412,1
14:06:47,-103,1
14:06:47,15,1
14:06:47,43,1
14:06:47,252,1
14:06:47,-208,1
14:06:47,428,1
14:06:47,-272,1
14:06:47,-54,1
14:06:47,-49,1
14:06:47,-115,1
14:06:47,-62,1
14:06:47,255,1
14:06:47,146,1
14:06:47,-280,1
14:06:47,184,1
14:06:47,-82,1
14:06:47,162,1
14:06:47,19,1
14:06:47,-408,1
14:06:47,250,1
14:06:47,123,1
14:06:47,-177,1
14:06:47,384,1
14:06:47,-158,1
14:06:47,-181,1
14:06:47,-201,1
14:06:47,553,1
14:06:47,-316,1
14:06:47,289,1
14:06:47,-362,1
14:06:47,229,1
14:06:47,55,1
14:06:47,-74,1
14:06:47,-210,1
14:06:47,227,1
14:06:47,-240,1
14:06:47,70,1
14:06:47,187,1
14:06:47,-83,1
14:06:47,-189,1
14:06:47,-48,1
14:06:47,30,1
14:06:47,441,1
14:06:47,-300,1
14:06:47,85,1
14:06:47,222,1
14:06:47,-338,1
14:06:47,47,1
14:06:47,128,1
14:06:47,7,1
14:06:47,-424,1
14:06:47,460,1
14:06:47,-221,1
14:06:47,328,1
14:06:47,-138,1
14:06:47,-220,1
14:06:47,79,1
14:06:47,9,1
14:06:47,-366,1
14:06:47,372,1
14:06:47,-62,1
14:06:47,-43,1
14:06:47,-153,1
14:06:47,391,1
14:06:47,-197,1
14:06:47,77,1
14:06:47,-57,1
14:06:47,21,1
14:06:47,422,1
14:06:47,-460,1
14:06:47,222,1
14:06:47,-234,1
14:06:47,304,1
14:06:47,-80,1
14:06:47,-139,1
14:06:47,-21,1
14:06:47,14,1
14:06:47,-262,1
14:06:47,468,1
14:06:47,-46,1
14:06:47,-176,1
14:06:47,-111,1
14:06:47,196,1
14:06:47,-139,1
14:06:47,228,1
14:06:47,-462,1
14:06:47,267,1
14:06:47,68,1
14:06:47,-42,1
14:06:47,115,1
14:06:47,62,1
14:06:47,-148,1
14:06:47,-195,1
14:06:47,473,1
14:06:47,-230,1
14:06:47,87,1
14:06:47,-275,1
14:06:47,-26,1
14:06:47,227,1
14:06:47,-152,1
14:06:47,-151,1
14:06:47,286,1
14:06:47,-302,1
14:06:47,156,1
14:06:47,76,1
14:06:47,109,1
14:06:47,-434,1
14:06:47,215,1
14:06:47,-203,1
14:06:47,451,1
14:06:47,-267,1
14:06:47,6,1
14:06:47,56,1
14:06:47,-12,1
14:06:47,-266,1
14:06:47,210,1
14:06:47,30,1
14:06:47,-242,1
14:06:47,201,1
14:06:47,78,1
14:06:47,63,1
14:06:47,-23,1
14:06:47,-389,1
14:06:47,215,1
14:06:47,-35,1
14:06:47,-262,1
14:06:47,417,1
14:06:47,-98,1
14:06:47,-89,1
14:06:47,-190,1
14:06:47,-21,1
14:06:47,368,1
14:06:47,-134,1
14:06:47,227,1
14:06:47,-163,1
14:06:47,-59,1
14:06:47,-237,1
14:06:47,352,1
14:06:47,17,1
14:06:47,159,1
14:06:47,-433,1
14:06:47,370,1
14:06:47,-88,1
14:06:47,-134,1
14:06:47,86,1
14:06:47,116,1
14:06:47,-307,1
14:06:47,78,1
14:06:47,382,1
14:06:47,-417,1
14:06:47,30,1
14:06:47,-183,1
14:06:47,-73,1
14:06:47,392,1
14:06:47,-146,1
14:06:47,-27,1
14:06:47,424,1
14:06:47,-279,1
14:06:47,16,1
14:06:47,-46,1
14:06:47,263,1
14:06:47,-497,1
14:06:47,285,1
14:06:47,-106,1
14:06:47,375,1
14:06:47,-276,1
14:06:47,8,1
14:06:47,-10,1
14:06:47,-128,1
14:06:47,-202,1
14:06:47,407,1
14:06:47,-142,1
14:06:47,-162,1
14:06:47,139,1
14:06:47,50,1
14:06:47,-27,1
14:06:47,140,1
14:06:47,-431,1
14:06:47,359,1
14:06:47,22,1
14:06:47,-127,1
14:06:47,233,1
